id	0_best_fc2_mfcc_bow_mfcc_bow_downproject_model	1_best_fc2_mfcc_bow_mfcc_bow_downproject_model	2_best_fc2_mfcc_bow_mfcc_bow_downproject_model	3_best_fc2_mfcc_bow_mfcc_bow_downproject_model	4_best_fc2_mfcc_bow_mfcc_bow_downproject_model	5_best_fc2_mfcc_bow_mfcc_bow_downproject_model	6_best_fc2_mfcc_bow_mfcc_bow_downproject_model	7_best_fc2_mfcc_bow_mfcc_bow_downproject_model	8_best_fc2_mfcc_bow_mfcc_bow_downproject_model	9_best_fc2_mfcc_bow_mfcc_bow_downproject_model	10_best_fc2_mfcc_bow_mfcc_bow_downproject_model	11_best_fc2_mfcc_bow_mfcc_bow_downproject_model	12_best_fc2_mfcc_bow_mfcc_bow_downproject_model	13_best_fc2_mfcc_bow_mfcc_bow_downproject_model	14_best_fc2_mfcc_bow_mfcc_bow_downproject_model	15_best_fc2_mfcc_bow_mfcc_bow_downproject_model	16_best_fc2_mfcc_bow_mfcc_bow_downproject_model	17_best_fc2_mfcc_bow_mfcc_bow_downproject_model	18_best_fc2_mfcc_bow_mfcc_bow_downproject_model	19_best_fc2_mfcc_bow_mfcc_bow_downproject_model	20_best_fc2_mfcc_bow_mfcc_bow_downproject_model	21_best_fc2_mfcc_bow_mfcc_bow_downproject_model	22_best_fc2_mfcc_bow_mfcc_bow_downproject_model	23_best_fc2_mfcc_bow_mfcc_bow_downproject_model	24_best_fc2_mfcc_bow_mfcc_bow_downproject_model	25_best_fc2_mfcc_bow_mfcc_bow_downproject_model	26_best_fc2_mfcc_bow_mfcc_bow_downproject_model	27_best_fc2_mfcc_bow_mfcc_bow_downproject_model	28_best_fc2_mfcc_bow_mfcc_bow_downproject_model	29_best_fc2_mfcc_bow_mfcc_bow_downproject_model	30_best_fc2_mfcc_bow_mfcc_bow_downproject_model	31_best_fc2_mfcc_bow_mfcc_bow_downproject_model	32_best_fc2_mfcc_bow_mfcc_bow_downproject_model	33_best_fc2_mfcc_bow_mfcc_bow_downproject_model	34_best_fc2_mfcc_bow_mfcc_bow_downproject_model	35_best_fc2_mfcc_bow_mfcc_bow_downproject_model	36_best_fc2_mfcc_bow_mfcc_bow_downproject_model	37_best_fc2_mfcc_bow_mfcc_bow_downproject_model	38_best_fc2_mfcc_bow_mfcc_bow_downproject_model	39_best_fc2_mfcc_bow_mfcc_bow_downproject_model	40_best_fc2_mfcc_bow_mfcc_bow_downproject_model	41_best_fc2_mfcc_bow_mfcc_bow_downproject_model	42_best_fc2_mfcc_bow_mfcc_bow_downproject_model	43_best_fc2_mfcc_bow_mfcc_bow_downproject_model	44_best_fc2_mfcc_bow_mfcc_bow_downproject_model	45_best_fc2_mfcc_bow_mfcc_bow_downproject_model	46_best_fc2_mfcc_bow_mfcc_bow_downproject_model	47_best_fc2_mfcc_bow_mfcc_bow_downproject_model	48_best_fc2_mfcc_bow_mfcc_bow_downproject_model	49_best_fc2_mfcc_bow_mfcc_bow_downproject_model	50_best_fc2_mfcc_bow_mfcc_bow_downproject_model	51_best_fc2_mfcc_bow_mfcc_bow_downproject_model	52_best_fc2_mfcc_bow_mfcc_bow_downproject_model	53_best_fc2_mfcc_bow_mfcc_bow_downproject_model	54_best_fc2_mfcc_bow_mfcc_bow_downproject_model	55_best_fc2_mfcc_bow_mfcc_bow_downproject_model	56_best_fc2_mfcc_bow_mfcc_bow_downproject_model	57_best_fc2_mfcc_bow_mfcc_bow_downproject_model	58_best_fc2_mfcc_bow_mfcc_bow_downproject_model	59_best_fc2_mfcc_bow_mfcc_bow_downproject_model	60_best_fc2_mfcc_bow_mfcc_bow_downproject_model	61_best_fc2_mfcc_bow_mfcc_bow_downproject_model	62_best_fc2_mfcc_bow_mfcc_bow_downproject_model	63_best_fc2_mfcc_bow_mfcc_bow_downproject_model	64_best_fc2_mfcc_bow_mfcc_bow_downproject_model	65_best_fc2_mfcc_bow_mfcc_bow_downproject_model	66_best_fc2_mfcc_bow_mfcc_bow_downproject_model	67_best_fc2_mfcc_bow_mfcc_bow_downproject_model	68_best_fc2_mfcc_bow_mfcc_bow_downproject_model	69_best_fc2_mfcc_bow_mfcc_bow_downproject_model	70_best_fc2_mfcc_bow_mfcc_bow_downproject_model	71_best_fc2_mfcc_bow_mfcc_bow_downproject_model	72_best_fc2_mfcc_bow_mfcc_bow_downproject_model	73_best_fc2_mfcc_bow_mfcc_bow_downproject_model	74_best_fc2_mfcc_bow_mfcc_bow_downproject_model	75_best_fc2_mfcc_bow_mfcc_bow_downproject_model	76_best_fc2_mfcc_bow_mfcc_bow_downproject_model	77_best_fc2_mfcc_bow_mfcc_bow_downproject_model	78_best_fc2_mfcc_bow_mfcc_bow_downproject_model	79_best_fc2_mfcc_bow_mfcc_bow_downproject_model	80_best_fc2_mfcc_bow_mfcc_bow_downproject_model	81_best_fc2_mfcc_bow_mfcc_bow_downproject_model	82_best_fc2_mfcc_bow_mfcc_bow_downproject_model	83_best_fc2_mfcc_bow_mfcc_bow_downproject_model	84_best_fc2_mfcc_bow_mfcc_bow_downproject_model	85_best_fc2_mfcc_bow_mfcc_bow_downproject_model	86_best_fc2_mfcc_bow_mfcc_bow_downproject_model	87_best_fc2_mfcc_bow_mfcc_bow_downproject_model	88_best_fc2_mfcc_bow_mfcc_bow_downproject_model	89_best_fc2_mfcc_bow_mfcc_bow_downproject_model	90_best_fc2_mfcc_bow_mfcc_bow_downproject_model	91_best_fc2_mfcc_bow_mfcc_bow_downproject_model	92_best_fc2_mfcc_bow_mfcc_bow_downproject_model	93_best_fc2_mfcc_bow_mfcc_bow_downproject_model	94_best_fc2_mfcc_bow_mfcc_bow_downproject_model	95_best_fc2_mfcc_bow_mfcc_bow_downproject_model	96_best_fc2_mfcc_bow_mfcc_bow_downproject_model	97_best_fc2_mfcc_bow_mfcc_bow_downproject_model	98_best_fc2_mfcc_bow_mfcc_bow_downproject_model	99_best_fc2_mfcc_bow_mfcc_bow_downproject_model	100_best_fc2_mfcc_bow_mfcc_bow_downproject_model	101_best_fc2_mfcc_bow_mfcc_bow_downproject_model	102_best_fc2_mfcc_bow_mfcc_bow_downproject_model	103_best_fc2_mfcc_bow_mfcc_bow_downproject_model	104_best_fc2_mfcc_bow_mfcc_bow_downproject_model	105_best_fc2_mfcc_bow_mfcc_bow_downproject_model	106_best_fc2_mfcc_bow_mfcc_bow_downproject_model	107_best_fc2_mfcc_bow_mfcc_bow_downproject_model	108_best_fc2_mfcc_bow_mfcc_bow_downproject_model	109_best_fc2_mfcc_bow_mfcc_bow_downproject_model	110_best_fc2_mfcc_bow_mfcc_bow_downproject_model	111_best_fc2_mfcc_bow_mfcc_bow_downproject_model	112_best_fc2_mfcc_bow_mfcc_bow_downproject_model	113_best_fc2_mfcc_bow_mfcc_bow_downproject_model	114_best_fc2_mfcc_bow_mfcc_bow_downproject_model	115_best_fc2_mfcc_bow_mfcc_bow_downproject_model	116_best_fc2_mfcc_bow_mfcc_bow_downproject_model	117_best_fc2_mfcc_bow_mfcc_bow_downproject_model	118_best_fc2_mfcc_bow_mfcc_bow_downproject_model	119_best_fc2_mfcc_bow_mfcc_bow_downproject_model	120_best_fc2_mfcc_bow_mfcc_bow_downproject_model	121_best_fc2_mfcc_bow_mfcc_bow_downproject_model	122_best_fc2_mfcc_bow_mfcc_bow_downproject_model	123_best_fc2_mfcc_bow_mfcc_bow_downproject_model	124_best_fc2_mfcc_bow_mfcc_bow_downproject_model	125_best_fc2_mfcc_bow_mfcc_bow_downproject_model	126_best_fc2_mfcc_bow_mfcc_bow_downproject_model	127_best_fc2_mfcc_bow_mfcc_bow_downproject_model
o5CwFepK9xTbBU5I	0.02635519	0.0	0.007586632	0.02343377	0.0	0.02487404	0.0	0.0073275655	0.0	0.0	0.0	0.02582801	0.0	0.0	0.0	0.0	0.0	0.0063182483	0.0	0.0	0.013467795	0.0	0.003246639	0.028514221	0.0	0.0033710573	0.0	0.028218534	0.026583979	0.019578313	0.0	0.0048209955	0.006784566	0.021201972	0.0	0.025108565	0.0	0.024836339	0.0	0.006278681	0.0	0.0	0.0	0.0	0.013860512	0.0	0.027212799	0.0	0.025801525	0.0	0.0	0.0	0.0061485744	0.026365785	0.023941176	0.0	0.0	0.02759591	0.0	0.006510039	0.0	0.0056371167	0.0	0.0066009616	0.0	0.0	0.0	0.0	0.0	0.0	0.023725439	0.0	0.0	0.022006674	0.0	0.0055272444	0.026536714	0.0	0.0052566533	0.005949879	0.0	0.0	0.026677383	0.0	0.026438916	0.026611878	0.0	0.025373874	0.0	0.024320621	0.02522045	0.025505602	0.024331506	0.0	0.026977802	0.0	0.0	0.0	0.0061018313	0.025205996	0.0	0.0	0.0	0.007779867	0.024717545	0.0013938829	0.024431614	0.0	0.02515834	0.0	0.008225316	0.025795959	0.022525188	0.024603823	0.0	0.024800466	0.025391988	0.025949607	0.022675946	0.024434108	0.0	0.008762384	0.025637973	0.023529394	0.0	0.0	0.0	0.02701343
o5D1rlazYd9bCBlI	0.015751187	0.0	0.0	0.012997724	0.0	0.01612221	0.0	0.0	0.0	0.0268977	0.0	0.011997251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009047359	0.029932724	0.0	0.017890282	0.0187981	0.0	0.0	0.012513437	0.01513637	0.011053167	0.0	0.0	0.0	0.011560342	0.0	0.013084598	0.0	0.012022779	0.0	0.0	0.0	0.0	0.03183017	0.0	0.009354548	0.0	0.018048659	0.0	0.014018419	0.0	0.028184088	0.0	0.0	0.019768141	0.0119116	0.0	0.0	0.0152304685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011869996	0.0	0.0	0.012744988	0.0	0.0	0.012759721	0.0	0.0	0.0	0.0	0.0	0.013964776	0.0	0.016258948	0.013515564	0.0	0.0140761165	0.0	0.014833714	0.013982909	0.014434431	0.013455066	0.0	0.017560214	0.034649648	0.0	0.0	0.0	0.011829115	0.0	0.0	0.0	0.0	0.011870004	0.0	0.013804061	0.0	0.014410447	0.0	0.0	0.013605748	0.011410291	0.015721885	0.0	0.012602506	0.0123382965	0.01402069	0.0140514895	0.015646815	0.0	0.0	0.013626459	0.012076221	0.0	0.0	0.0	0.019488242
qcUvs7BssXOWyJET	0.011461993	0.0	0.021744745	0.011889305	0.0	0.011285707	0.0	0.016963668	0.0	0.0	0.0	0.012163456	0.0	0.0	0.0	0.0	0.0	0.021014329	0.0	0.0	0.009395784	0.0	0.016961968	0.015514853	0.0	0.015458309	0.0	0.012174663	0.010709463	0.010676682	0.0	0.015196937	0.017390842	0.011464944	0.0	0.01317927	0.0	0.010096105	0.0	0.020811308	0.0	0.0	0.0	0.0	0.010376162	0.0	0.014190719	0.0	0.011144241	0.0	0.0	0.0	0.022218574	0.017352212	0.008899076	0.0	0.0	0.012553211	0.0	0.02250816	0.0	0.023218583	0.0	0.018157812	0.0	0.0	0.0	0.0	0.0	0.0	0.010809572	0.0	0.0	0.010047437	0.0	0.01697792	0.011550016	0.0	0.021522978	0.01730915	0.0	0.0	0.015067617	0.0	0.011038618	0.014182959	0.0	0.012185562	0.0	0.011352118	0.011927631	0.010574566	0.008321684	0.0	0.013866022	0.0	0.0	0.0	0.020961434	0.01019116	0.0	0.0	0.0	0.022906452	0.011217225	0.018175703	0.012855803	0.0	0.0092672985	0.0	0.020248171	0.011339715	0.0096407365	0.009968432	0.0	0.010393734	0.011019678	0.009649097	0.008055592	0.011124719	0.0	0.025269492	0.013049799	0.010911982	0.0	0.0	0.0	0.014540775
meMXtRJMnRgPV4Gt	0.024268905	0.0	0.0094621675	0.021501545	0.0	0.02205692	0.0	0.008730438	0.0	0.0	0.0	0.024178576	0.0	0.0	0.0	0.0	0.0	0.008269556	0.0	0.0	0.012931876	0.0	0.005510631	0.025914226	0.0	0.004064945	0.0	0.02450527	0.023656761	0.018560035	0.0	0.0051585026	0.0070591904	0.019951591	0.0	0.02329698	0.0	0.021638615	0.0	0.008410421	0.0	0.0	0.0	0.0	0.014544319	0.0	0.025135221	0.0	0.023660945	0.0	0.0	0.0	0.00793865	0.025434578	0.021356689	0.0	0.0	0.025192011	0.0	0.008428394	0.0	0.0094171595	0.0	0.0074257604	0.0	0.0	0.0	0.0	0.0	0.0	0.021277646	0.0	0.0	0.020401413	0.0	0.0064247246	0.02383125	0.0	0.007540995	0.0060408846	0.0	0.0	0.024304556	0.0	0.023744812	0.024800105	0.0	0.023436707	0.0	0.021645764	0.022829609	0.023089647	0.021799082	0.0	0.024823839	0.0	0.0	0.0	0.0082439305	0.022035146	0.0	0.0	0.0	0.009416095	0.022638682	0.004228722	0.022486497	0.0	0.0220749	0.0	0.008390266	0.023081325	0.0206506	0.021848792	0.0	0.022301715	0.022648355	0.02342597	0.020058077	0.022390112	0.0	0.010489363	0.024209712	0.021196323	0.0	0.0	0.0	0.025225403
Bz8Ut1ZVZhWnvoMo	0.023639651	0.0	0.0	0.020590048	0.0	0.022624785	0.0	0.0	0.0	0.0	0.0	0.023409382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012259607	0.0	0.0	0.025987785	0.0	0.0	0.0	0.024786271	0.022567116	0.0174582	0.0	0.0	0.0	0.019773055	0.0	0.02280772	0.0	0.019208327	0.0	0.0	0.0	0.0	0.0	0.0	0.01279349	0.0	0.024347745	0.0	0.023569303	0.0	0.0	0.0	0.0	0.025652174	0.020623695	0.0	0.0	0.02439273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019881086	0.0	0.0	0.019357571	0.0	0.0	0.022739146	0.0	0.0	0.0	0.0	0.0	0.024529966	0.0	0.024086557	0.024118382	0.0	0.02248183	0.0	0.020329248	0.022342809	0.022210257	0.020783404	0.0	0.023942027	0.0	0.0	0.0	0.0	0.020726101	0.0	0.0	0.0	1.3578894e-05	0.020659164	0.0	0.022003632	0.0	0.021174788	0.0	0.0	0.023141809	0.019615091	0.022659346	0.0	0.021162331	0.02226732	0.022405958	0.020298557	0.021642053	0.0	0.00037109794	0.02370101	0.020295171	0.0	0.0	0.0	0.023198036
uzD0ZdGlEKPm2mQv	0.023035426	0.0	0.00029651623	0.019203903	0.0	0.0209688	0.0	0.00095722295	0.0	0.0	0.0	0.022071877	0.0	0.0	0.0	0.0	0.0	0.0010817937	0.0	0.0	0.011900106	0.0	0.0	0.023577893	0.0	0.0	0.0	0.023341652	0.021134537	0.01647365	0.0	0.0	0.00035713438	0.01870174	0.0	0.021846296	0.0	0.018659484	0.0	0.0	0.0	0.0	0.0	0.0	0.013584695	0.0	0.023594322	0.0	0.022001721	0.0	0.0	0.0	0.0	0.024496604	0.019062612	0.0	0.0	0.023120781	0.0	0.0	0.0	0.0	0.0	0.00065332773	0.0	0.0	0.0	0.0	0.0	0.0	0.018843926	0.0	0.0	0.018244926	0.0	0.0	0.021675844	0.0	0.0	0.0	0.0	0.0	0.02263503	0.0	0.022815175	0.02261883	0.0	0.020787735	0.0	0.019105587	0.020138439	0.020647435	0.019196682	0.0	0.02207205	0.0	0.0	0.0	0.0	0.019220684	0.0	0.0	0.0	0.000987865	0.019407462	0.0	0.020475218	0.0	0.019972436	0.0	0.0007474827	0.021348331	0.017962156	0.020790415	0.0	0.019584943	0.021151857	0.020524533	0.019061884	0.020398539	0.0	0.00199663	0.022127429	0.019357553	0.0	0.0	0.0	0.02187428
UZEnd6AnZjUSnGES	0.00945344	0.0	0.0	0.007316826	0.0	0.007388035	0.0	0.0004638443	0.0	0.0	0.0	0.006749346	0.0	0.0	0.0	0.0	0.001378606	0.0	0.0	0.0	0.007472207	0.0	0.0	0.008235797	0.0	0.0	0.0	0.0084356265	0.008119695	0.0057741334	0.0	0.0	0.0	0.006960554	0.0	0.008463283	0.0	0.006657969	0.0	0.0	0.0	0.0	0.0	0.0	0.0077919867	0.0	0.012205458	0.0	0.008232317	0.0	0.0	0.0	0.0	0.012890732	0.006133044	0.0	0.0	0.008456107	0.0	0.0	0.0	0.0	0.0	0.0009205264	0.0	0.0	0.0	0.0	0.0	0.0	0.0056707887	0.0	0.0	0.005251986	0.0	0.0	0.007305101	0.0	0.0	0.0	0.0	0.0	0.008464345	0.0	0.008743748	0.009773666	0.0	0.0073363255	0.0	0.007456888	0.007195229	0.006646805	0.0040525156	0.0	0.01077177	0.0	0.0	0.0	0.0	0.0056881197	0.0	0.0	0.0	0.0026052422	0.0050117844	0.0	0.007549819	0.0	0.006650809	0.0	0.0	0.007828386	0.00481349	0.0081967125	0.0	0.0054920465	0.007204775	0.006136012	0.006063863	0.007163852	0.0	0.0	0.0076183267	0.0061685876	0.0	0.0	0.0	0.00896888
r2kFVQg5yytbeCcj	0.025603812	0.0	0.0027594124	0.02181145	0.0	0.02379372	0.0	0.002277662	0.0	0.0	0.0	0.024616867	0.0	0.0	0.0	0.0	0.0	0.0019237406	0.0	0.0	0.012735498	0.0	0.0	0.027973095	0.0	0.0	0.0	0.026753873	0.02506174	0.018316928	0.0	0.0	0.0015767894	0.02032144	0.0	0.024677036	0.0	0.02278296	0.0	0.0	0.0	0.0	0.0	0.0	0.013868997	0.0	0.02644573	0.0	0.024741177	0.0	0.0	0.0	0.0007658189	0.025942652	0.022361688	0.0	0.0	0.026188975	0.0	0.0014103433	0.0	0.0	0.0	0.0021644707	0.0	0.0	0.0	0.0	0.0	0.0	0.02249575	0.0	0.0	0.021186138	0.0	0.0009891158	0.025681758	0.0	0.0	0.0007263246	0.0	0.0	0.024834871	0.0	0.025190508	0.025398165	0.0	0.023039505	0.0	0.023344383	0.022757163	0.02392481	0.022774436	0.0	0.025886789	0.0	0.0	0.0	0.0004760112	0.023839984	0.0	0.0	0.0	0.0032182047	0.0231411	0.0	0.023311852	0.0	0.023679208	0.0	0.003515278	0.024334842	0.02173116	0.024027526	0.0	0.022950744	0.023771213	0.024239287	0.021869997	0.023128042	0.0	0.0046127746	0.023918724	0.02226062	0.0	0.0	0.0	0.026466334
sMg0MnZ5xyAtgI5O	0.018567039	0.0	0.0031269295	0.014598029	0.0	0.015432095	0.0	0.004578687	0.0	0.0	0.0	0.017050458	0.0	0.0	0.0	0.0	0.0	0.0056921244	0.0	0.0	0.0105717275	0.0	0.0	0.018515425	0.0	0.0	0.0	0.018165486	0.016687974	0.014244997	0.0	0.0	0.002811322	0.014543867	0.0	0.017737402	0.0	0.014460826	0.0	0.003502915	0.0	0.0	0.0	0.0	0.011886337	0.0	0.020207306	0.0	0.017787343	0.0	0.0	0.0	0.0031066067	0.020460656	0.0151658775	0.0	0.0	0.018803738	0.0	0.0028545642	0.0	0.0058782184	0.0	0.004334601	0.0	0.0	0.0	0.0	0.0	0.0	0.015111652	0.0	0.0	0.013336731	0.0	0.0010028447	0.017514499	0.0	0.00297931	0.0012867915	0.0	0.0	0.016399348	0.0	0.017703995	0.017695563	0.0	0.017103434	0.0	0.014699855	0.014788254	0.0155227445	0.014096463	0.0	0.01771505	0.0	0.0	0.0	0.0025755141	0.0143503025	0.0	0.0	0.0	0.0069924756	0.014603383	0.0010930491	0.015256922	0.0	0.015018777	0.0	0.0046486035	0.01603982	0.013938256	0.01626478	0.0	0.013675798	0.0149025535	0.015928498	0.012291097	0.015156821	0.0	0.008105946	0.017092908	0.013912984	0.0	0.0	0.0	0.019007396
FXPBCGmH86YGww3X	0.006293929	0.0	0.0	0.0035415543	0.0	0.0039017266	0.0	0.0	0.0	0.0	0.0	0.003360121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005840902	0.0	0.0	0.0074830423	0.0	0.0	0.0	0.0043975594	0.0059830076	0.003911294	0.0	0.0	0.0	0.004997511	0.011158172	0.0048030824	0.0	0.004130397	0.0	0.0	0.0	0.0	0.0	0.0	0.006435187	0.0	0.009627177	0.0	0.0048495964	0.0	0.0	0.0	0.0	0.0111672515	0.002295037	0.0	0.0	0.005849938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017716741	0.0	0.0013569709	0.0039880574	0.0	0.0003072128	0.003333354	0.0013655832	0.0	0.0040071346	0.0	0.0	0.0	0.0	0.0	0.005222117	0.0	0.006000405	0.004499589	0.0005591916	0.003358623	0.0	0.0036746033	0.0036051702	0.00411726	0.0019056292	0.0	0.007098284	0.0	0.0	0.0	0.0	0.00267118	0.0	0.0	0.0	0.0	0.0024277025	0.0	0.0044240803	0.0	0.004098902	0.0	0.0	0.0053909672	0.0019305996	0.005959105	0.0	0.0027109466	0.0038449867	0.0037413908	0.0051517496	0.0051154867	0.0	0.0	0.004793983	0.0035182394	0.0	0.0	0.0	0.005469094
